发布日期,收盘指数,开盘指数,最高指数,最低指数,成交量(亿股),成交额(亿元),涨跌幅(%)
2021/1/5 0:00,4335.03,4222.56,4374.66,4220.41,35.56,629.12,3.68
2021/1/4 0:00,4181.35,3962.95,4190.01,3962.95,31.38,472.98,6.86
2020/12/31 0:00,3913.1,3873.85,3916.36,3865.96,19.47,279.4,0.88
2020/12/30 0:00,3879.06,3858.57,3893.45,3854.06,20.17,291.61,0.59
2020/12/29 0:00,3856.43,3915.94,3929.04,3852.76,25.85,354.37,-1.28
2020/12/28 0:00,3906.55,3811.01,3907.38,3811.01,23.86,337.09,2.64
2020/12/25 0:00,3806.01,3802,3824.78,3764.63,20.7,269.69,-0.66
2020/12/24 0:00,3831.18,3819.52,3892.03,3808.46,27.41,362.22,-0.19
2020/12/23 0:00,3838.63,3790.47,3841.6,3762.69,28.75,358.39,1
2020/12/22 0:00,3800.54,3870.62,3899.17,3800.06,29.63,389.64,-2.22
2020/12/21 0:00,3886.66,3817.48,3886.66,3784.56,26.27,337.82,2.19
2020/12/18 0:00,3803.45,3837.71,3840.18,3797.81,19.38,249.1,-1.02
2020/12/17 0:00,3842.67,3829.25,3851.53,3809.69,20.48,264.24,0.2
2020/12/16 0:00,3835.03,3832.07,3853.13,3810.01,19.12,255.52,-0.04
2020/12/15 0:00,3836.49,3868.27,3878.89,3829.59,17.65,225.25,-1.01
2020/12/14 0:00,3875.71,3789.64,3877.85,3782.68,23.9,308.83,2.46
2020/12/11 0:00,3782.71,3822.33,3822.36,3747.13,23.74,281.41,-1.27
2020/12/10 0:00,3831.5,3859.47,3883.16,3828.74,20.01,228.84,-1.15
2020/12/9 0:00,3876.2,3960.94,3968.94,3872.63,20.18,247.5,-2.31
2020/12/8 0:00,3968.01,4009.82,4009.82,3965.34,20.76,238.49,-0.97
2020/12/7 0:00,4006.77,3945.02,4019.6,3936.71,24.55,295.66,1.47
2020/12/4 0:00,3948.86,3951.81,3961.25,3926.04,20.21,255.47,-0.17
2020/12/3 0:00,3955.67,3911.21,3965.84,3879.09,23.79,281.73,1.23
2020/12/2 0:00,3907.58,3893.93,3918.87,3879.53,15.87,217.41,0.52
2020/12/1 0:00,3887.31,3828.94,3891.68,3822.18,14.12,195.35,1.19
2020/11/30 0:00,3841.56,3887.85,3910.23,3841.56,16.67,226.49,-0.27
2020/11/27 0:00,3852.1,3796.52,3865.08,3796.51,14.11,204.02,1.87
2020/11/26 0:00,3781.53,3755.48,3789.32,3744.92,8.44,142.89,0.86
2020/11/25 0:00,3749.35,3825.85,3826.79,3749.35,10.34,160.12,-1.85
2020/11/24 0:00,3820.03,3811.27,3860.79,3801.34,11.76,186.85,-0.05
2020/11/23 0:00,3822.13,3826.53,3832.85,3786.73,13.54,199.74,-0.3
2020/11/20 0:00,3833.81,3838.49,3840.89,3804.23,11.4,196.66,-0.42
2020/11/19 0:00,3850.12,3787.87,3862.02,3772.92,13,231.49,1.66
2020/11/18 0:00,3787.22,3792.95,3800.88,3768.33,10.91,162.28,-0.04
2020/11/17 0:00,3788.77,3798.45,3807.99,3766.19,13.27,217.63,-0.45
2020/11/16 0:00,3806,3715.67,3806,3696.98,13.94,230.56,3.01
2020/11/13 0:00,3694.86,3682.7,3695.88,3650.03,10.36,174.82,0.05
2020/11/12 0:00,3693.03,3730.44,3730.44,3671.69,13.42,218.61,-1.1
2020/11/11 0:00,3734.09,3765.71,3804.82,3729.01,14.07,232.31,-1.06
2020/11/10 0:00,3773.97,3794.02,3800.95,3756.85,13.31,215.17,-0.42
2020/11/9 0:00,3789.9,3740.41,3806.11,3737.22,13.69,228.01,1.32
2020/11/6 0:00,3740.61,3794.07,3794.07,3706.11,10.12,188.7,-1.28
2020/11/5 0:00,3789.3,3777.26,3798.16,3755.04,10.12,169.86,0.74
2020/11/4 0:00,3761.48,3774.95,3797.51,3745.78,9.31,154.63,-0.4
2020/11/3 0:00,3776.69,3744.58,3781.88,3721.34,11,178.62,1.17
2020/11/2 0:00,3733.01,3742.17,3759.19,3709.72,11.42,190.82,0.16
2020/10/30 0:00,3727.04,3831.7,3833.07,3723.49,12.98,181.46,-2.66
2020/10/29 0:00,3828.73,3735.82,3844.03,3730.32,11.15,164.47,1.09
2020/10/28 0:00,3787.33,3822.06,3822.06,3776.93,10.59,157.24,-0.8
2020/10/27 0:00,3817.78,3771.58,3822.98,3771.57,10.08,164.26,1.05
2020/10/26 0:00,3778.24,3772.53,3803.35,3713.15,9.47,138.41,-0.12
2020/10/23 0:00,3782.72,3878.93,3893.78,3781.83,10.3,175.95,-2.51
2020/10/22 0:00,3880.12,3948.66,3948.67,3873.02,10.53,180.26,-2.05
2020/10/21 0:00,3961.24,4022.37,4022.45,3954.84,9.26,128.08,-1.43
2020/10/20 0:00,4018.88,4001.64,4018.88,3960.73,10.43,141.43,0.46
2020/10/19 0:00,4000.61,4037.63,4074.85,3991.88,13.33,177.1,-0.42
2020/10/16 0:00,4017.33,4026.63,4038.22,3978.96,10.11,132.92,-0.28
2020/10/15 0:00,4028.44,4073.06,4073.06,4016.06,12.28,170.2,-1.49
2020/10/14 0:00,4089.28,4164.44,4164.44,4075.75,14.23,220.55,-2.15
2020/10/13 0:00,4178.95,4071.78,4190.55,4053.41,15.01,238.92,2.6
2020/10/12 0:00,4073.05,3957.56,4073.24,3942.85,15.5,229.88,3.17
2020/10/9 0:00,3947.8,3964.23,3964.23,3916.18,12.24,175.4,1.05
2020/9/30 0:00,3906.89,3942.12,3954.11,3886.69,9.68,134.84,-0.64
2020/9/29 0:00,3931.94,3886.58,3949.49,3864.51,10.98,152.57,2.2
2020/9/28 0:00,3847.46,3960.87,3961.2,3844.15,11.39,162.35,-2.65
2020/9/25 0:00,3952.38,3982.19,3986.18,3939.72,13.46,182.16,-0.4
2020/9/24 0:00,3968.09,4002.29,4039.11,3966.75,14.98,203.68,-1.41
2020/9/23 0:00,4024.83,4001.26,4026.56,3994.13,10.67,154.21,0.79
2020/9/22 0:00,3993.15,4031.85,4053.94,3984.96,11.71,167.18,-1.68
2020/9/21 0:00,4061.5,4079.95,4082.29,4030.16,13.83,181.29,-0.46
2020/9/18 0:00,4080.17,4023.65,4083.49,4023.65,14.2,198.27,1.61
2020/9/17 0:00,4015.47,4071.84,4071.86,3966.66,14.1,194.98,-1.83
2020/9/16 0:00,4090.17,4141.97,4163.95,4051.36,13.42,193.41,-1.46
2020/9/15 0:00,4150.76,4135.99,4151.39,4088.76,13.14,175.41,0.32
2020/9/14 0:00,4137.47,4172.25,4189.96,4105.26,14.76,205.69,-0.27
2020/9/11 0:00,4148.51,4130.63,4152.14,4089.39,13.3,180.49,0.08
2020/9/10 0:00,4145.26,4212.91,4222.1,4116.5,19.14,235.47,-0.5
2020/9/9 0:00,4166.07,4290.26,4308.4,4163.51,20.14,264.58,-4.1
2020/9/8 0:00,4344.09,4388.03,4388.03,4293.47,19.34,289.9,-1.07
2020/9/7 0:00,4391.13,4592.64,4592.88,4368.21,21.58,339.65,-4.83
2020/9/4 0:00,4613.76,4568.99,4616.78,4539.35,16.51,240.81,-1.03
2020/9/3 0:00,4661.96,4741.06,4741.08,4643.72,21.56,312.06,-2.22
2020/9/2 0:00,4767.84,4768.63,4862.15,4742.03,23.49,354.38,0.34
2020/9/1 0:00,4751.76,4722.16,4751.76,4676.77,20.05,280.1,0.6
2020/8/31 0:00,4723.52,4752.1,4777.34,4710.51,21.9,333.55,-0.61
2020/8/28 0:00,4752.68,4621.83,4757.3,4611.67,22.7,322.69,2.49
2020/8/27 0:00,4637.04,4599.9,4637.04,4565.06,18.5,245.03,0.66
2020/8/26 0:00,4606.53,4707.29,4738.46,4583.49,25.78,334.84,-2.25
2020/8/25 0:00,4712.5,4787.42,4787.58,4697.04,30.42,379.09,-1.6
2020/8/24 0:00,4789.36,4696.85,4809.99,4681.82,28.01,394.98,2.47
2020/8/21 0:00,4673.89,4649.63,4705.27,4638.09,26.08,342.83,0.5
2020/8/20 0:00,4650.5,4710.51,4728.5,4624,35.28,446.9,-1.88
2020/8/19 0:00,4739.84,4755.79,4803.84,4722.22,39.98,524.55,-0.49
2020/8/18 0:00,4763,4701.3,4792.61,4676.2,37.52,498.1,1.27
2020/8/17 0:00,4703.23,4660.7,4728.06,4660.7,31.14,395.48,0.74
2020/8/14 0:00,4668.46,4679.35,4680.8,4603.72,34.69,418.26,-0.12
2020/8/13 0:00,4674.22,4588.92,4715.28,4584.77,38.94,491.42,2.01
2020/8/12 0:00,4582.1,4617.03,4641.75,4507.37,32,411.58,-0.87
2020/8/11 0:00,4622.08,4607.72,4709.52,4607.7,31.26,425.15,0.31
2020/8/10 0:00,4608.01,4586.72,4627.38,4557.45,26.97,355.07,-0.19
2020/8/7 0:00,4616.57,4635.08,4675.01,4555.79,32.56,422.74,-0.99
2020/8/6 0:00,4662.8,4747.27,4747.29,4622.6,31.45,469.98,-1.87
2020/8/5 0:00,4751.67,4592.18,4752.19,4557.18,34.66,493.8,2.97
2020/8/4 0:00,4614.72,4635.1,4706.44,4606.46,37.83,513.96,-0.3
2020/8/3 0:00,4628.81,4522.76,4631.92,4522.76,33.19,458.75,2.91
2020/7/31 0:00,4497.91,4450.1,4501.67,4418.95,29.05,372.47,0.54
2020/7/30 0:00,4473.71,4451.98,4522.52,4443.35,32.01,430.41,0.55
2020/7/29 0:00,4449.25,4373.88,4449.25,4338.01,22.91,329.88,1.34
2020/7/28 0:00,4390.6,4287.35,4390.6,4268.64,25.92,374.56,2.92
2020/7/27 0:00,4266.04,4300.97,4360.6,4231.86,23.75,332.11,0.31
2020/7/24 0:00,4252.8,4330.12,4438.06,4221.89,30.85,456.68,-2.27
2020/7/23 0:00,4351.63,4355.71,4378.89,4265.17,22.67,324.06,-0.72
2020/7/22 0:00,4383.33,4350.51,4396.93,4320.47,22.82,322.19,0.39
2020/7/21 0:00,4366.27,4367.17,4375.34,4327.29,19.87,268.84,0.23
2020/7/20 0:00,4356.12,4327.82,4362.1,4251.78,21.28,296.16,1.99
2020/7/17 0:00,4271.24,4187.49,4313.05,4187.49,21.61,296.13,1.96
2020/7/16 0:00,4189.34,4469.95,4469.95,4187.2,29.42,398.38,-6.48
2020/7/15 0:00,4479.72,4542.79,4578.78,4477.14,35.11,477.85,-1.56
2020/7/14 0:00,4550.6,4557.6,4567.92,4420.5,46.75,600.32,1.14
2020/7/13 0:00,4499.11,4283.54,4502.47,4283.54,39.46,502.95,6.44
2020/7/10 0:00,4226.88,4268.83,4288.7,4207.23,30.88,370.81,-1.53
2020/7/9 0:00,4292.62,4158.79,4292.62,4158.79,32.65,431.07,3.51
2020/7/8 0:00,4147.08,4094.5,4147.08,4089.33,25.96,333.38,1.05
2020/7/7 0:00,4104.05,4165.19,4165.19,4063.12,33.52,443.39,0.28
2020/7/6 0:00,4092.57,3957.94,4092.57,3957.94,28.17,360.03,4.29
2020/7/3 0:00,3924.4,3893.08,3927.55,3842.53,18.54,240.93,0.53
2020/7/2 0:00,3903.89,3926.03,3938.8,3884.69,17.43,242.7,-0.56
2020/7/1 0:00,3925.91,3877.74,3952.5,3859.44,18,253.93,1.45
2020/6/30 0:00,3869.82,3805.13,3869.92,3799.63,14.94,201.55,2.13
2020/6/29 0:00,3788.94,3757.46,3815.04,3757.46,16.9,216.59,1.23
2020/6/24 0:00,3742.85,3768.14,3781.93,3734.39,14.26,173.21,-0.45
2020/6/23 0:00,3759.78,3784.65,3790.57,3756.34,17.48,219.25,-1.03
2020/6/22 0:00,3798.98,3771.19,3824.96,3737.67,20.85,267.47,1.22
2020/6/19 0:00,3753.07,3725.42,3762.72,3703.29,15.51,196.82,1.09
2020/6/18 0:00,3712.63,3681.02,3731.31,3669.39,17.35,214.58,1.01
2020/6/17 0:00,3675.37,3635.33,3681.87,3603.65,20.26,220.32,1.1
2020/6/16 0:00,3635.38,3637.62,3637.62,3583.69,15.12,167.62,0.43
2020/6/15 0:00,3619.88,3579.56,3672.06,3579.56,19.33,230.93,2.06
2020/6/12 0:00,3546.89,3489.59,3561.12,3489.59,12.95,152.12,-0.33
2020/6/11 0:00,3558.61,3643.42,3643.42,3554.26,17.04,204.28,-3.34
2020/6/10 0:00,3681.6,3662.45,3717.7,3662.45,15.37,168.78,0.52
2020/6/9 0:00,3662.47,3664.7,3669.42,3641.81,12.73,157.62,0.05
2020/6/8 0:00,3660.72,3663.73,3677.13,3629.26,13.78,163.56,0.51
2020/6/5 0:00,3642.29,3710.97,3711,3623.46,17.77,193.97,-2.01
2020/6/4 0:00,3716.9,3700.64,3735.15,3685.53,16.32,176.43,0.64
2020/6/3 0:00,3693.18,3734.14,3734.14,3682.6,17.36,197.46,-0.86
2020/6/2 0:00,3725.4,3709.63,3769.21,3709.59,23,266.84,0.89
2020/6/1 0:00,3692.61,3653.6,3694.39,3633.93,17.41,201.78,1.26
2020/5/29 0:00,3646.69,3579.71,3648.69,3572.27,14.57,174.7,1.44
2020/5/28 0:00,3595.09,3650.28,3656.3,3565.79,15.89,182.02,-1.44
2020/5/27 0:00,3647.73,3678.52,3690.24,3642.51,16.8,194.15,-0.91
2020/5/26 0:00,3681.27,3681.08,3681.27,3645.27,13.43,164.37,0.3
2020/5/25 0:00,3670.19,3641.25,3687.92,3629.61,13.53,183.87,1.15
2020/5/22 0:00,3628.39,3657.45,3708.75,3607.49,16.13,196.92,-0.92
2020/5/21 0:00,3662.18,3743.92,3752.4,3650.96,18.6,230.63,-1.84
2020/5/20 0:00,3730.77,3777,3777.04,3723.5,20.48,254.79,-1.55
2020/5/19 0:00,3789.42,3836.85,3839.13,3775.05,19.53,242.23,-0.99
2020/5/18 0:00,3827.17,3735.83,3843.86,3735.83,23.33,299.02,2.74
2020/5/15 0:00,3725.15,3727.7,3750.04,3714.94,15.79,202.85,0.3
2020/5/14 0:00,3713.99,3790.14,3790.19,3712.36,19.32,258.05,-2.64
2020/5/13 0:00,3814.62,3795.06,3818.39,3782.7,19.7,246.21,0.44
2020/5/12 0:00,3797.93,3783.7,3815.89,3765.55,19.76,242.66,0.02
2020/5/11 0:00,3797.07,3858.87,3887.47,3774.8,23.05,321.92,-2.03
2020/5/8 0:00,3875.62,3876.26,3886.12,3830.3,21.71,270.03,0.18
2020/5/7 0:00,3868.78,3825.78,3920.54,3817.14,24.37,294.11,1.05
2020/5/6 0:00,3828.41,3774.69,3835.48,3753.36,19.63,249.48,0.38
2020/4/30 0:00,3813.87,3827.01,3832.56,3785.49,16.88,207.1,-0.19
2020/4/29 0:00,3821.12,3871.79,3886.08,3815.73,19.04,235.31,-1.78
2020/4/28 0:00,3890.32,3905.68,3908.64,3777.47,26.88,306.64,-0.59
2020/4/27 0:00,3913.56,3918.7,3973.12,3877.61,22.88,278.02,0.52
2020/4/24 0:00,3893.12,3943.48,3954.62,3867.42,29.11,321.11,-0.71
2020/4/23 0:00,3920.89,3930.55,4000.55,3920.62,40.24,442.56,-0.12
2020/4/22 0:00,3925.45,3744.87,3940.21,3744.87,33.49,383.04,4.08
2020/4/21 0:00,3771.67,3786.37,3804.58,3735.11,21.72,238.45,-0.84
2020/4/20 0:00,3803.59,3778.62,3813.18,3762.97,18.66,208.2,0.82
2020/4/17 0:00,3772.79,3768.78,3806.85,3735.5,20.54,242.42,0.46
2020/4/16 0:00,3755.57,3772.61,3797.92,3734.39,21.98,247.71,-0.95
2020/4/15 0:00,3791.44,3822.49,3852.79,3779.83,25.57,277.31,-1.32
2020/4/14 0:00,3841.99,3787.54,3841.99,3762.37,23.64,256.22,1.89
2020/4/13 0:00,3770.69,3797.15,3806.85,3759.3,19.11,205.57,-2.73
2020/4/10 0:00,3876.38,3891.03,3953.91,3850.76,29.66,311.16,-0.83
2020/4/9 0:00,3908.67,3899.67,3931.88,3813.03,35.38,365.53,0.45
2020/4/8 0:00,3891.2,3950.3,3985.96,3874.68,37.87,406.5,-1.9
2020/4/7 0:00,3966.61,3821.11,3971.53,3794.66,38.21,435.2,4.77
2020/4/3 0:00,3786.16,3708.92,3848.17,3702.33,31.39,339.41,1.62
2020/4/2 0:00,3725.81,3749.21,3754.31,3667.65,29.4,306.24,-0.99
2020/4/1 0:00,3762.96,3816.02,3825.95,3735.8,36.96,393.82,-1.65
2020/3/31 0:00,3825.95,3600.04,3825.95,3593.63,38.47,425.2,6.63
2020/3/30 0:00,3588.15,3503.39,3615.09,3503.39,29.28,279.95,1.69
2020/3/27 0:00,3528.42,3635.73,3635.73,3528.42,26.55,260.84,-2.32
2020/3/26 0:00,3612.09,3535.05,3663.18,3529.53,31.36,308.74,1.03
2020/3/25 0:00,3575.3,3553.59,3577.64,3511.56,23.13,239.02,2.55
2020/3/24 0:00,3486.41,3460.58,3486.41,3399.06,19.1,204.09,2.85
2020/3/23 0:00,3389.71,3397.93,3450.68,3377.82,20.53,217.2,-3.37
2020/3/20 0:00,3507.77,3533.21,3536.45,3464,17.56,202.84,0.34
2020/3/19 0:00,3496.02,3486.26,3509.98,3384.01,18.75,216.5,0.42
2020/3/18 0:00,3481.48,3475.56,3633.26,3475.27,22.83,276.72,1.14
2020/3/17 0:00,3442.39,3487.79,3528.84,3330.77,20.35,205.12,-0.55
2020/3/16 0:00,3461.38,3656.1,3656.1,3442.39,28.58,280.62,-4.39
2020/3/13 0:00,3620.22,3424.39,3655.07,3424.39,26.55,274.07,0.03
2020/3/12 0:00,3619.19,3694.53,3695.38,3590.74,21.37,247.76,-4.04
2020/3/11 0:00,3771.44,3773.4,3891.61,3751.72,26.98,309.71,-0.06
2020/3/10 0:00,3773.83,3764.17,3822.65,3633.72,22.28,297.37,-0.54
2020/3/9 0:00,3794.47,3797.09,3913.16,3779.79,25.79,355.75,-1.59
2020/3/6 0:00,3855.7,3875.36,3948.84,3844.91,27.61,377.29,-1.26
2020/3/5 0:00,3904.87,3732.18,3958.01,3717.65,31.68,439.7,5.33
2020/3/4 0:00,3707.19,3610.82,3715.41,3610.82,22.03,283.1,2
2020/3/3 0:00,3634.53,3636.9,3672.71,3604.32,22.31,285.28,1.3
2020/3/2 0:00,3587.9,3463.96,3607.54,3463.96,17.21,244.72,4.37
2020/2/28 0:00,3437.52,3510.7,3579.62,3430.45,19.26,240.27,-4.96
2020/2/27 0:00,3616.96,3612.32,3673.28,3585.79,18.28,253.33,0.19
2020/2/26 0:00,3610.07,3616.26,3681.63,3592.33,26.39,329.64,-0.35
2020/2/25 0:00,3622.74,3519.43,3626.19,3506.74,22.47,289.84,1.22
2020/2/24 0:00,3579.13,3513.03,3610.04,3500.51,21.84,256.46,1.24
2020/2/21 0:00,3535.22,3526.65,3568.45,3491.77,17.82,222.82,-0.2
2020/2/20 0:00,3542.21,3544.28,3582.97,3496.94,19.7,252.76,0.92
2020/2/19 0:00,3510.07,3477.17,3564.72,3477.15,22.76,278.71,1.27
2020/2/18 0:00,3465.89,3456.18,3469.39,3423.82,22.19,233.39,-0.36
2020/2/17 0:00,3478.58,3423.52,3501.92,3417.62,24.91,269.15,2.69
2020/2/14 0:00,3387.37,3297.08,3398.09,3296.9,20.05,229.88,2.72
2020/2/13 0:00,3297.62,3307.76,3333.77,3257.42,22.94,222.87,-0.27
2020/2/12 0:00,3306.57,3268.69,3339.7,3267.67,19.96,206.18,0.9
2020/2/11 0:00,3277.2,3350.91,3366.1,3276.31,23.9,242.58,-1.52
2020/2/10 0:00,3327.91,3123.13,3329.71,3123.13,21.9,245.96,5.93
2020/2/7 0:00,3141.72,3135.48,3163.39,3105.3,16.74,177.43,-0.5
2020/2/6 0:00,3157.47,3074.7,3164.5,3031.83,20.31,216.48,4.32
2020/2/5 0:00,3026.59,2966.37,3067.34,2965.56,18.3,186.3,2.81
2020/2/4 0:00,2943.95,2771.87,2949.59,2771.87,20.04,194.2,2.21
2020/2/3 0:00,2880.18,2866.17,2904.87,2865.91,5.89,83.09,-9.3
2020/1/23 0:00,3175.56,3290.92,3293.6,3150.98,14.76,164.28,-4.73
2020/1/22 0:00,3333.23,3372.55,3372.65,3276.46,12.05,152.18,-1.68
2020/1/21 0:00,3390.05,3441.12,3441.12,3387.85,11.96,139.17,-1.87
2020/1/20 0:00,3454.75,3433.32,3456.56,3391.62,13.06,154.44,0.64
2020/1/17 0:00,3432.69,3459.15,3469.63,3428.49,11.82,136.36,-0.82
2020/1/16 0:00,3460.95,3467.83,3490.71,3446.86,13.4,159.11,-0.17
2020/1/15 0:00,3466.91,3538.07,3538.08,3458.79,14.6,169.3,-1.52
2020/1/14 0:00,3520.44,3515.16,3546.22,3494.2,19.85,213.92,0.08
2020/1/13 0:00,3517.73,3480.89,3517.73,3470.31,16.26,180.9,0.68
2020/1/10 0:00,3493.82,3565.13,3565.14,3487.57,18.88,207,-2.05
2020/1/9 0:00,3566.77,3582.81,3606.12,3547.75,22.31,237.45,0.19
2020/1/8 0:00,3559.93,3634.48,3642.81,3559.93,22.49,275.67,-1.79
2020/1/7 0:00,3624.72,3531.88,3647.21,3530.23,23.28,306.57,3.74
2020/1/6 0:00,3494.01,3426.8,3509.56,3426.74,20.19,205.22,2
2020/1/3 0:00,3425.51,3420.59,3436.81,3392.78,18.3,195.75,0.9
2020/1/2 0:00,3394.96,3347.27,3408.34,3345.43,16.96,210.61,2.63
2019/12/31 0:00,3308.1,3261.76,3324.37,3261.76,13.42,168.68,1.92
2019/12/30 0:00,3245.64,3201.74,3246.73,3164.52,11.92,140.34,1.17
2019/12/27 0:00,3208.25,3153.88,3222.09,3147.33,11.23,146.83,1.84
2019/12/26 0:00,3150.15,3161.49,3166.73,3133.91,6.98,80.57,-0.18
2019/12/25 0:00,3155.75,3170.01,3172.1,3147.34,7.63,86.38,-0.27
2019/12/24 0:00,3164.23,3173.56,3184.53,3145.75,8.94,103.71,-0.41
2019/12/23 0:00,3177.4,3265.58,3265.59,3175.23,12.86,152.3,-2.71
2019/12/20 0:00,3265.88,3222.65,3275.39,3222.55,13.13,157.99,1.38
2019/12/19 0:00,3221.35,3215.82,3227.22,3196.4,8.53,97.23,0.11
2019/12/18 0:00,3217.89,3222.26,3243.15,3214.04,11.72,132.85,-0.54
2019/12/17 0:00,3235.28,3173.87,3243.04,3165.76,12.8,161.23,2.03
2019/12/16 0:00,3170.86,3177.99,3177.99,3143.33,9.57,115.67,-0.15
2019/12/13 0:00,3175.7,3145.97,3175.7,3125.47,7.76,98.63,0.88
2019/12/12 0:00,3147.89,3157.52,3172.06,3141.45,7.04,87.62,0.05
2019/12/11 0:00,3146.21,3168.26,3168.32,3140.95,7.12,96.41,-1.05
2019/12/10 0:00,3179.7,3240.25,3240.35,3162.87,8.96,137.12,-2.26
2019/12/9 0:00,3253.37,3277.81,3277.81,3241.67,8.06,114.49,-0.61
2019/12/6 0:00,3273.24,3278.67,3301.18,3263.89,7.63,106.32,0.03
2019/12/5 0:00,3272.12,3278.81,3278.81,3252.86,6.93,85.4,0.11
2019/12/4 0:00,3268.57,3274.92,3278.03,3227.42,7.44,93.57,-0.56
2019/12/3 0:00,3287.12,3295.98,3315.15,3270.35,6.8,91.33,-0.33
2019/12/2 0:00,3297.97,3280.31,3321.77,3280.31,7.33,105.91,1.37
2019/11/29 0:00,3253.34,3282.76,3282.86,3232.85,6.78,85.83,-1.03
2019/11/28 0:00,3287.13,3283.89,3327.16,3267.29,8.01,91.64,0.07
2019/11/27 0:00,3284.79,3293.63,3313.4,3281.55,8.01,95.7,-0.34
2019/11/26 0:00,3295.91,3283.43,3307.05,3249.56,6.85,104.79,0.85
2019/11/25 0:00,3268.13,3308.11,3318.01,3257.74,6.64,87.34,-1.03
2019/11/22 0:00,3302.08,3357.18,3374.49,3281.21,7.82,104.6,-1.32
2019/11/21 0:00,3346.23,3356.93,3369.13,3342.23,7.3,89.13,-0.44
2019/11/20 0:00,3361.16,3405.79,3406.33,3359.06,9.2,113.09,-1.3
2019/11/19 0:00,3405.38,3396.66,3409.94,3380.52,7.28,104.78,0.95
2019/11/18 0:00,3373.26,3324.69,3386.6,3294.07,8.14,125.08,0.9
2019/11/15 0:00,3343.26,3430.08,3430.08,3343.26,8.79,132.5,-2.91
2019/11/14 0:00,3443.55,3458.43,3461.32,3426.02,7.4,102.71,-0.21
2019/11/13 0:00,3450.91,3497.29,3504.42,3435.43,7.71,106.29,-0.96
2019/11/12 0:00,3484.39,3471.48,3504.77,3442.13,8.69,121.31,0.59
2019/11/11 0:00,3464.07,3480.45,3533.88,3455.77,9.97,137.04,-1.52
2019/11/8 0:00,3517.4,3586.28,3586.28,3517.23,10.53,153.58,-1.91
2019/11/7 0:00,3585.91,3517.66,3626.67,3509.28,11.33,169.61,1.76
2019/11/6 0:00,3523.72,3641.86,3641.93,3495.23,13.07,201.7,-2.65
2019/11/5 0:00,3619.65,3585.23,3637.49,3585.17,12.59,202.27,1.16
2019/11/4 0:00,3578.18,3542.04,3586.69,3526.68,11,176.43,0.35
2019/11/1 0:00,3565.58,3561.59,3587.64,3505.51,11.56,189.4,-0.89
2019/10/31 0:00,3597.76,3712.97,3713.06,3573.75,15.73,231.42,-2.69
2019/10/30 0:00,3697.33,3687.25,3737.22,3619.43,15.7,226.74,0.04
2019/10/29 0:00,3696,3637.69,3737.97,3616.83,18.48,278.46,1.48
2019/10/28 0:00,3642.08,3575.02,3697.77,3573.33,17.27,256.58,0.16
2019/10/25 0:00,3636.39,3510.2,3636.39,3488.82,19.97,302.7,4.13
2019/10/24 0:00,3492.07,3454.89,3504.49,3426.86,13.27,185.67,1.34
2019/10/23 0:00,3445.84,3442.92,3493.5,3437.55,12.48,169.25,0.58
2019/10/22 0:00,3425.88,3418.09,3425.88,3379.98,11.16,153.9,0.43
2019/10/21 0:00,3411.12,3317.72,3435.32,3317.72,12.9,190.93,3.44
2019/10/18 0:00,3297.8,3293.92,3341.96,3274.47,8.37,119.94,0.26
2019/10/17 0:00,3289.17,3296.63,3313.31,3275.06,6.06,77.71,-0.15
2019/10/16 0:00,3294.23,3331.95,3332.02,3293.01,7.07,85.12,-1.18
2019/10/15 0:00,3333.45,3338.65,3376.62,3306.49,8.49,117.38,-0.44
2019/10/14 0:00,3348.28,3335.23,3359.18,3293.26,9.79,132.82,-0.13
2019/10/11 0:00,3352.49,3364.86,3385.94,3346.1,7.75,114.59,-0.82
2019/10/10 0:00,3380.11,3299.94,3388.14,3293.3,9.61,154.59,2.81
2019/10/9 0:00,3287.77,3281.95,3292.84,3251.54,7.71,107.84,0.33
2019/10/8 0:00,3277.02,3257.8,3288.95,3229.97,8.88,123.54,2.56
2019/9/30 0:00,3195.23,3176.13,3223.55,3176.13,7.33,95.03,1.13
2019/9/27 0:00,3159.55,3067.45,3172.57,3067.36,8.91,119.84,3.27
2019/9/26 0:00,3059.43,3261.15,3261.15,3059.26,12.22,159.98,-5.81
2019/9/25 0:00,3248.27,3263.19,3272.24,3242.84,8.2,92.36,-0.74
2019/9/24 0:00,3272.39,3320.38,3324.67,3265.99,9.61,125.17,-1.72
2019/9/23 0:00,3329.56,3376.05,3376.3,3311.61,8.69,108.35,-1.84
2019/9/20 0:00,3392.09,3395.38,3413.7,3380.26,7.48,94.3,-0.29
2019/9/19 0:00,3401.89,3376.88,3402.47,3337.12,8.59,114.96,0.88
2019/9/18 0:00,3372.26,3379.87,3384.95,3358.64,8.12,96.36,-0.16
2019/9/17 0:00,3377.79,3415.56,3426.44,3365.46,11.8,134.28,-1.17
2019/9/16 0:00,3417.67,3410.13,3426.08,3389.93,11.37,143.42,0.46
2019/9/12 0:00,3401.94,3417.63,3417.63,3375.29,10.86,128.8,-0.12
2019/9/11 0:00,3406.1,3472.39,3472.39,3401.95,16.17,209.17,-2.24
2019/9/10 0:00,3484.16,3436.79,3506.87,3431.05,20.3,243.98,1.49
2019/9/9 0:00,3432.96,3443.81,3443.81,3384.32,14.19,199.33,-0.69
